id,budget,revenue,release_year,director
244267,0,336472,2014,Mike Cahill
168530,25000000,153997819,2014,Tim Story
244761,0,1075178,2014,Atom Egoyan
171274,20000000,11110975,2014,Paul Thomas Anderson
137094,60000000,50549107,2014,Kenneth Branagh
225574,50000000,222809600,2014,Jaume Collet-Serra
206487,5500000,3000000,2014,Michael Spierig
262543,7000000,0,2014,Gabe Ibáñez
321068,0,0,2014,Anne K. Black
154400,12600000,18658381,2014,Michaël R. Roskam
97020,120000000,239379423,2014,José Padilha
157353,100000000,103039258,2014,Wally Pfister
193610,40000000,196781193,2014,Nick Cassavetes
82703,145000000,272912430,2014,Rob Minkoff
286532,0,0,2014,Tristram Shapeero
189,65000000,39407616,2014,Frank Miller
297270,0,0,2014,Steve Loter
172385,103000000,500188435,2014,Carlos Saldanha
100042,40000000,169837010,2014,Bobby Farrelly
204922,0,15060457,2014,Rowan Joffe
152760,70000000,154984035,2014,George Clooney
227306,65000000,163442937,2014,Angelina Jolie
273895,20000000,66787908,2014,Ava DuVernay
265177,4900000,3494070,2014,Xavier Dolan
255343,17000000,0,2014,Andrea Di Stefano
175112,0,20300000,2014,Peggy Holmes
228970,15000000,52501541,2014,Jean-Marc Vallée
76649,130000000,117831631,2014,Paul W.S. Anderson
239571,26000000,35926213,2014,Michael Hoffman
196867,65000000,133821816,2014,Will Gluck
207933,0,0,2014,Brad Anderson
228326,50000000,97437106,2014,Jorge R. Gutierrez
239563,13000000,54837234,2014,Theodore Melfi
136797,66000000,203277636,2014,Scott Waugh
286554,0,18612,2014,Max Nichols
262338,0,0,2014,Henrik Ruben Genz
228194,22000000,88880821,2014,Lasse Hallström
170687,60000000,108255770,2014,Graham Annable
87093,10000000,28883511,2014,Tim Burton
241254,18000000,266586800,2014,Brian A Miller
246080,0,1171559,2014,Kevin Macdonald
110416,0,857522,2014,Tomm Moore
253980,0,0,2014,Drew Pearce
242095,4000000,600896,2014,William Eubank
157825,0,0,2014,Gregg Araki
216282,50000000,160602194,2014,Steven Quale
289720,25000000,0,2014,Nick Powell
192102,28000000,0,2014,McG
218836,50000000,151165787,2014,Roberts Gannaway
252178,0,1625847,2014,Yann Demange
144336,35000000,17508518,2014,David Ayer
188161,0,0,2014,Seth MacFarlane
255157,0,0,2014,Philip Martin
171372,0,645186,2014,Lenny Abrahamson
244506,1000000,0,2014,Peter Sattler
136835,13200000,53830415,2014,Sam Miller
284293,5000000,41797583,2014,Richard Glatzer
256274,5000000,40100000,2014,John Erick Dowdle
87492,24000000,12096300,2014,Bennett Miller
277547,0,0,2014,Justin Reardon
226857,20000000,34077920,2014,Shana Feste
157845,12250000,2295423,2014,David Michôd
184098,24000000,70181428,2014,Tim Story
271674,15000000,9104716,2014,Saul Dibb
192149,0,4507463,2014,Hossein Amini
187596,15000000,59209,2014,Steven Brill
181886,0,3396726,2014,Denis Villeneuve
250546,6500000,255273813,2014,John R. Leonetti
328763,0,0,2014,Nils Timm
261103,0,0,2014,Alexs Stadermann
100241,65000000,71154592,2014,Stuart Beattie
225565,8000000,26049082,2014,Tom Gormican
192132,0,0,2014,Gia Coppola
200505,27000000,28831145,2014,Ivan Reitman
254473,28000000,68896829,2014,Camille Delamarre
242224,2000000,6676471,2014,Jennifer Kent
226486,20000000,100525432,2014,Ben Falcone
286519,0,0,2014,François Girard
164251,0,176391,2014,Susanne Bier
284689,0,1822250,2014,James Kent
250066,10000000,0,2014,Sarik Andreasyan
169298,3000000,0,2014,Nick Lyon
244772,0,5284309,2014,Craig Johnson
260339,0,0,2014,David Hare
283384,0,0,2014,Jason Stone
137321,60000000,30800231,2014,Akiva Goldsman
234200,0,7523634,2014,Matthew Warchus
244264,0,0,2014,Lynn Shelton
241848,5000000,2367161,2014,Adam Wingard
259611,0,0,2014,Michael Berry
238215,0,0,2014,Tom McCarthy
188166,0,258384,2014,Jeremy Saulnier
253344,0,0,2014,Tom Vaughan
256917,22500000,15520023,2014,Russell Crowe
171424,5000000,6833445,2014,Eli Roth
229297,0,32339326,2014,Woody Allen
192712,0,0,2014,Ralph Ziman
218778,28000000,100654149,2014,Miguel Arteta
239678,19800000,41296320,2014,Shawn Levy
264656,16000000,2429989,2014,Tommy Lee Jones
294652,0,0,2014,Julius Avery
244509,0,427418,2014,Jim Mickle
146015,0,200406,2014,Richard Ayoade
227783,0,0,2014,Peter Lepeniotis
327833,9000000,0,2014,Ekachai Uekrongtham
151368,0,0,2014,Nacho Vigalondo
230179,8500000,7500000,2014,Jalmari Helander
242076,0,56574,2014,David Grovic
209451,40000000,67347013,2014,Clint Eastwood
222899,12500000,49002684,2014,Steve Pink
198185,25000000,38307627,2014,Craig Gillespie
231576,5500000,5483299,2014,Zach Braff
244539,6700000,1430655,2014,Maya Forbes
240745,0,0,2014,Michael Almereyda
287587,0,108808,2014,Ross Katz
285135,0,0,2014,W.D. Hogan
283350,0,37151,2014,Chris Evans
97370,13300000,5380251,2014,Jonathan Glazer
177494,6000000,3485127,2014,Rob Thomas
254375,0,1124445,2014,Peter Chelsom
235260,22000000,67800064,2014,Christopher Spencer
250657,0,0,2014,Stephanie Soechtig
242643,0,4571025,2014,Ethan Spaulding
242042,6000000,15071,2014,Andrew Fleming
217993,3500000,5155325,2014,Jay Oliva
157834,8500000,770706,2014,Terry Gilliam
253306,0,0,2014,Gerard Johnstone
288281,0,0,2014,Peter Askin
232679,15000000,30127963,2014,Thomas Carter
260202,0,0,2014,David Hare
256835,0,0,2014,Steve Purcell
293299,0,0,2014,Patrick Osborne
289891,0,0,2014,Ami Canaan Mann
270302,0,2146041,2014,Lone Scherfig
251852,0,0,2014,John Suits
215211,30000000,0,2014,Olivier Dahan
177047,2000000,48390,2014,Steven Bernstein
276844,0,0,2014,Josh Lawson
226448,1000000,0,2014,Brin Hill
255268,5500000,0,2014,Craig Moss
201086,0,0,2014,James Griffiths
297596,15000000,0,2014,Paul Schrader
193612,200000,17834867,2014,John Pogue
242310,21000000,0,2014,Paco Cabezas
157849,15000000,31554855,2014,Anton Corbijn
284296,0,25434291,2014,Chris Rock
239566,0,31911598,2014,Tate Taylor
282813,6500000,13865435,2014,Grégory Levasseur
184346,30000000,0,2014,Scott Derrickson
246860,6600000,1554000,2014,Olivier Assayas
245916,5000000,2450846,2014,Michael Cuesta
157832,0,13287735,2014,John Michael McDonagh
273271,0,0,2014,Bradley King
245906,0,111996,2014,Peter Bogdanovich
246741,0,0,2014,Jemaine Clement
276902,5000000,0,2014,Matt Shakman
254191,1000000,9318,2014,Leigh Janiak
209276,0,54915,2014,David Mackenzie
253312,0,0,2014,Jack Plotnick
210479,2000000,4635300,2014,Steven Knight
246400,0,0,2014,Iain Forsyth
227735,36000000,52424533,2014,Charles Martin Smith
206821,0,0,2014,Peter Glanz
252830,0,0,2014,Giorgio Serafini
152790,0,0,2014,Phil Alden Robinson
244536,0,0,2014,Kat Candler
288158,1000000,26501323,2014,Tom Harper
244517,0,169976,2014,John Slattery
203834,0,0,2014,Kevin Greutert
145220,50000000,80383113,2014,James Bobin
290542,0,11486,2014,George C. Wolfe
263986,0,0,2014,Chad Archibald
239568,20000000,0,2014,Scot Armstrong
258750,0,0,2014,Kurando Mitsutake
297608,0,0,2014,Adam Robitel
246403,2800000,1826705,2014,Kevin Smith
243684,0,461162,2014,Jason Reitman
287426,0,0,2014,Paul Bettany
303623,0,0,2014,Stephen Merchant
228496,600000,0,2014,Bernard Rose
276843,0,0,2014,Andy Hamilton
269173,0,0,2014,Noel Clarke
227300,0,0,2014,Joe Carnahan
286521,6000000,1020921,2014,Richard Loncraine
184345,0,0,2014,Michael Tiddes
271714,0,28641776,2014,Bill Pohlad
236751,12000000,101332962,2014,Randall Wallace
251994,5000000,0,2014,John Herzfeld
256474,10000000,0,2014,John Stockwell
243568,0,0,2014,Nick Gomez
145221,0,0,2014,Tom Green
157823,0,0,2014,Kelly Reichardt
286875,0,0,2014,Robert Connolly
242022,0,0,2014,Damon Beesley
285733,0,0,2014,Karen J. Lloyd
284294,0,0,2014,Oren Moverman
293310,0,0,2014,Laura Poitras
283227,0,0,2014,Alan Rickman
214314,0,0,2014,Alastair Fothergill
272692,0,0,2014,David Jung
287084,0,0,2014,Alfonso Gomez-Rejon
188207,70000000,61279452,2014,Renny Harlin
157851,0,1338365,2014,David Cronenberg
254474,0,14947,2014,Jordan Rubin
155084,5000000,0,2014,Daniel Stamm
280000,0,0,2014,David Campbell
253235,30000000,25312387,2014,Rob Reiner
245700,0,5405500,2014,Mike Leigh
258805,0,0,2014,Huck Botko
286873,0,0,2014,Claudio Fäh
290555,18000000,0,2014,David Hayter
313867,0,0,2014,Dearbhla Walsh
255798,0,0,2014,Joe Dante
203739,0,0,2014,Mark Waters
157829,0,985007,2014,Ned Benson
244566,2400000,88273,2014,Jeff Baena
283686,0,0,2014,Lluís Quílez
280690,0,0,2014,Sajid Nadiadwala
245473,0,0,2014,Paul Hoen
253310,0,0,2014,Dan Beers
250538,0,0,2014,Philippe Falardeau
256731,0,0,2014,Chris Brinker
312791,3150000,0,2014,Trevor Matthews
253272,0,0,2014,Tony Mahony
193726,0,7171,2014,Chris Nash
248504,0,0,2014,Anthony C. Ferrante
244268,0,2262223,2014,Ira Sachs
267863,0,0,2014,Max Giwa
52653,0,149337,2014,Ajmal Zaheer Ahmad 	
230266,5500000,5000000,2014,Liv Ullmann
261375,0,0,2014,Dominique Deruddere
190469,2700000,0,2014,Emilis Velyvis
259018,0,0,2014,Tim Garrick
259072,1200000,0,2014,Valeri Milev
284537,0,0,2014,Shira Piven
312526,0,0,2014,Jabbar Raisani
258099,0,0,2014,Courteney Cox
275060,0,0,2014,Ned Benson
285843,0,0,2014,Ruba Nadda
250535,0,0,2014,Christopher Smith
243531,0,0,2014,Mikael Salomon
277597,0,0,2014,Christopher Ray
240916,8000000,0,2014,Peter Howitt
254024,0,0,2014,Michael Winterbottom
239562,0,16337881,2014,Tyler Perry
244783,6000000,32251,2014,Kate Barker-Froyland
250388,0,0,2014,Uwe Boll
252171,1000000,395000,2014,Ana Lily Amirpour
253254,0,8251,2014,Shawn Christensen
210947,318000,121179,2014,Clif Prowse
254263,30000000,0,2014,Richard Rich
235271,0,0,2014,Bille Woodruff
241771,7000000,14618727,2014,Gina Prince-Bythewood
259956,0,0,2014,Jesse Zwick
299582,0,0,2014,Alex Zamm
141043,0,7176347,2014,Pascal Chaumeil
298865,0,0,2014,Ian Kessner
266537,0,0,2014,Lucas Belvaux
228358,0,0,2014,Dallas Richard Hallam
252680,5000000,10429707,2014,Andrew Erwin
251519,0,0,2014,Ethan Spaulding
238603,13000000,45300000,2014,Dave Green
259963,0,126150,2014,Dito Montiel
270938,0,0,2014,Ernie Barbarash
258086,0,0,2014,Víctor García
275318,0,0,2014,Casper Van Dien
245859,0,0,2014,Stuart Murdoch
256740,3500000,0,2014,Mark Young
249260,0,0,2014,Scott Wheeler
215379,0,0,2014,Jake Paltrow
293633,2500000,0,2014,Ryan Phillippe
297961,0,0,2014,Mikael Salomon
233470,0,0,2014,Trevor White
248774,0,3123963,2014,Gillian Robespierre
292177,0,0,2014,Ishi Rudell
242166,25000000,0,2014,Mario Van Peebles
156597,0,0,2014,Jerome Sable
313074,0,0,2014,Jim Weedon
275985,0,0,2014,Glenn Miller
286654,0,0,2014,Alan White
238475,0,0,2014,Jason Friedberg
284536,25000000,39171130,2014,Rupert Wyatt
257447,0,0,2014,Allan Ungar
283691,0,0,2014,Sergio Mimica-Gezzan
270005,0,0,2014,James Mottern
254023,2000000,0,2014,Barry Levinson
208869,10,0,2014,Julian Gilbey
268060,0,0,2014,Jason Momoa
209185,12700000,3430018,2014,Don McKellar
282041,0,0,2014,Mark Hartley
157847,4000000,2365467,2014,David Gordon Green
300706,5000000,0,2014,Scott Foley
265016,0,0,2014,Colin Minihan
146243,0,0,2014,Mac Carter
289314,0,0,2014,Lisa Cholodenko
254194,0,0,2014,Kevin Kolsch
261101,0,0,2014,Sebastian del Amo
253295,0,0,2014,Leon Gast
82657,0,0,2014,Takashi Shimizu
287415,1500000,0,2014,Malek Akkad
259954,0,0,2014,Victor Levin
94590,325927,0,2014,James D. Rolfe
287663,0,0,2014,Steward Lee
199575,0,0,2014,Zak Hilditch
174337,0,13769,2014,Jenée LaMarque
299939,0,0,2014,David Hewlett
236399,0,0,2014,Deborah Chow
279171,0,0,2014,Gabriel Range
271164,0,1009620,2014,Richard Ramsey
270654,500000,15000000,2014,Brian Horiuchi
206296,0,0,2014,Richard LaGravenese
157099,5000000,75143,2014,Geoff Moore
157424,0,0,2014,Kaare Andrews
211076,0,0,2014,Simon Hawkins
276401,0,0,2014,Ned Benson
241843,0,0,2014,Cary Murnion
297680,0,0,2014,Daniel Simpson
126172,0,0,2014,Zach Lipovsky
249923,0,0,2014,Rob Pearlstein
293894,0,0,2014,Antony Smith
212231,0,0,2014,John Stockwell
256687,0,0,2014,Keith Parmer
268171,10000000,0,2014,Michael Radford
289727,0,4453524,2014,Marc Lawrence
253849,0,0,2014,Kelly Dolen
330115,0,0,2014,Helen Hunt
276496,0,0,2014,James Napier Robertson
290999,0,0,2014,Kiah Roache-Turner
249660,17000000,29789000,2014,Harold Cronk
302828,0,0,2014,Brian Falk
305091,0,0,2014,Damon Gameau
99367,0,0,2014,Chris Nelson
294308,0,0,2014,Travis Oates
281418,0,0,2014,Richard Gray
299969,0,0,2014,Zak Knutson
290729,0,0,2014,Don Michael Paul
285549,0,0,2014,Romain Basset
267806,0,2756,2014,Nacho Vigalondo
276908,0,0,2014,Sam Esmail
242090,0,0,2014,Charlie McDowell
289416,0,0,2014,Jeff Chan
265010,0,0,2014,Ivan Kavanagh
276901,0,0,2014,Joseph Hahn
257117,0,0,2014,Madellaine Paxson
113833,0,0,2014,Ryan Murphy
243526,0,0,2014,Riley Stearns
79316,7000000,36433975,2014,Matt Bettinelli-Olpin
285387,0,0,2014,Fabrice Du Welz
258284,0,0,2014,Amy Berg
284284,0,0,2014,Daniel Barber
294093,0,0,2014,Matt Drummond
304336,0,0,2014,Greg Carter
276488,0,0,2014,Brian O'Malley
319389,0,0,2014,Luke Matheny
278774,0,0,2014,Peter DeLuise
286709,5000000,0,2014,Andrew Lau
282672,0,0,2014,Stephen Lance
306650,0,0,2014,Paul Katis
305932,0,0,2014,Alex Goyette
255491,0,0,2014,Ellie Kanner
114750,1000000,0,2014,Justin Simien
252102,0,0,2014,Aaron Katz
209269,0,0,2014,Matthew Saville
269650,0,0,2014,Shinji Aramaki
216580,0,0,2014,Michael S. Ojeda
114155,0,0,2014,Richard Laxton
259074,0,0,2014,Declan O'Brien
249021,0,0,2014,Mark Atkins
258893,0,0,2014,Brandon Vietti
304613,3000000,0,2014,Chris Sun
269100,0,0,2014,Jeremy Snead
124470,0,0,2014,Eduardo Sánchez
282296,5000000,4013786,2014,Israel Horovitz
293262,0,7205,2014,Clare Lewins
274820,0,0,2014,Charles-Olivier Michaud
275619,0,0,2014,James Kondelik
244403,5000000,0,2014,William H. Macy
251232,0,0,2014,Mark Raso
283589,0,0,2014,Siddharth Anand
286548,0,0,2014,Wych Kaosayananda
289394,0,0,2014,Uli Edel
200511,0,0,2014,Jay Martin
214087,0,0,2014,Nils Tavernier
250766,0,0,2014,Steve James
260001,0,8265,2014,Susanna Fogel
180305,0,0,2014,Peter Cornwell
254193,0,0,2014,Adrián García Bogliano
253251,0,0,2014,Carlos Marques-Marcet
289712,0,0,2014,Bryan Bertino
286668,7000000,0,2014,Keoni Waxman
263855,0,0,2014,Claudia Myers
169607,0,1503616,2014,John Maloof
243352,0,1156000,2014,Chris Dowling
270771,0,0,2014,Thomas S. Hammock
249170,0,0,2014,Todd Douglas Miller
225044,0,28208,2014,Frank Whaley
230779,10000000,0,2014,Diego Luna
244260,0,0,2014,Sara Colangelo
209416,0,0,2014,Mike Myers
250658,0,0,2014,Brian Knappenberger
256346,0,0,2014,Todd Wilderman
253292,0,0,2014,Neil Berkeley
262788,6000000,0,2014,Juan Pablo Buscarini
267793,0,0,2014,Karen Moncrieff
284274,0,0,2014,Leo Riley
265019,0,0,2014,Christopher Denham
272160,0,0,2014,Mike Young
263614,0,0,2014,Orlando von Einsiedel
301959,0,0,2014,Dan Storey
287950,0,0,2014,Ravi Dhar
271665,0,0,2014,Colin Theys
223954,0,0,2014,Riad Sattouf
258193,0,0,2014,Matty Beckerman
281298,0,0,2014,Cho Beom-gu
305127,0,0,2014,Jamin Winans
264170,0,0,2014,Bruce Timm
256969,0,0,2014,Luke Moran
213927,0,0,2014,Alex Ranarivelo
294741,0,0,2014,Carol Morley
298093,0,0,2014,Greg Francis
298445,0,0,2014,Tommy Avallone
245685,0,0,2014,Mike Disa
250574,0,0,2014,Patrick Brice
279914,12000000,0,2014,Dustin Marcellino
261037,2000000,0,2014,Karen Leigh Hopkins
277702,0,0,2014,Deon Taylor
267480,0,153516,2014,Joshua Oppenheimer
241765,4000000,0,2014,Brian A Miller
295799,0,0,2014,Albert Maysles
268321,0,0,2014,Martin Weisz
339992,156660,0,2014,David Ryan Keith
266040,0,0,2014,Pascale Ferran
256690,0,0,2014,Mamat Khalid
286987,0,0,2014,Paul Hoen
251321,8000000,53086,2014,Claudia Llosa
285423,0,0,2014,Don Michael Paul
281778,0,0,2014,John Lyde
260063,0,0,2014,Roel Reiné
271185,950000,0,2014,Allison Burnett
277688,0,0,2014,Richard Bates Jr.
197696,0,0,2014,Abel Ferrara
262481,0,0,2014,Tyler Measom
256766,6000000,0,2014,Gun Ho Jang
251768,0,0,2014,Giancarlo Volpe
301056,18,0,2014,Patrick Morris
146229,6900000,0,2014,Olly Blackburn
259453,0,0,2014,Ronnie Thompson
266102,0,0,2014,Richard Raymond
226140,0,0,2014,Jen Soska
266084,0,0,2014,John Boorman
261820,0,0,2014,Angus MacLachlan
297265,0,0,2014,Elaine Constantine
317182,0,0,2014,Paul Wilmshurst
248212,0,0,2014,Hong Khaou
287524,1,0,2014,Robert Hall
271467,0,0,2014,Nick Cannon
294959,0,0,2014,Josh Lowell
341747,0,0,2014,Elaine Constantine
266353,0,0,2014,Kenny Leon
278632,0,2710,2014,Matthew A. Brown
206192,0,0,2014,Stanley M. Brooks
258251,0,0,2014,Jonathan English
273641,0,0,2014,Jeff Tremaine
300467,0,0,2014,Jack Heller
280922,0,0,2014,Jake Hoffman
221667,0,0,2014,Bertrand Bonello
331727,0,0,2014,Joey Ansah
244562,0,0,2014,Carter Smith
288445,0,0,2014,Jeremy Berg
262840,0,0,2014,Lowell Dean
254188,0,0,2014,Nicholas McCarthy
290382,0,0,2014,Sean Evans
253270,0,0,2014,Jen McGowan
273621,0,0,2014,John Stockwell
280002,0,1169603,2014,Casey La Scala
256284,0,0,2014,Ben Demaree
261041,0,0,2014,Ian Cheney
253283,0,0,2014,Liz Tuccillo
244580,0,0,2014,Jeff Preiss
283161,0,0,2014,Roger Allers
269711,0,0,2014,Kyungmin Woo
284711,0,0,2014,Kevin O'Neill
262340,5900000,23000000,2014,Ben Kellett
251736,0,0,2014,Alex Ross Perry
266442,0,0,2014,Zatella Beatty
228108,0,0,2014,Gren Wells
312497,0,0,2014,Mairzee Almas
267804,0,0,2014,Pierre Salvadori
286657,0,0,2014,Oklahoma Ward
256876,0,0,2014,Gabe Polsky
246743,0,0,2014,Joe Berlinger
282248,500000,0,2014,Jack Bryan
222649,0,0,2014,Jon Stewart
250761,0,0,2014,Rory Kennedy
287703,0,0,2014,Chiang Chin-Lin
254772,0,0,2014,Rachid Bouchareb
277237,0,0,2014,Gerard Johnson
296626,0,0,2014,Alexander Yellen
257451,0,0,2014,Mike Clattenburg
285841,0,0,2014,Charles Binamé
285838,0,0,2014,Blaine Thurier
260535,8000000,0,2014,Alex Zamm
279973,0,0,2014,Brian Brough
374430,0,0,2014,Carl Tibbetts
274626,0,0,2014,Brett Simmons
253287,0,0,2014,Simon Helberg
180296,0,0,2014,David Wain
288154,1400000,0,2014,Paul Tarnopol
292985,0,0,2014,Rudy Bednar
274899,0,0,2014,Seth Grossman
282297,117,0,2014,Kip Anderson
279661,0,0,2014,Joshua Zeman
272602,0,0,2014,Sean Mullin
287935,18000000,0,2014,Roger Spottiswoode
300441,0,0,2014,Tim Hill
263510,0,0,2014,David Salzberg
254005,0,0,2014,Ádám Császi
268508,0,0,2014,Patrick McManus
254047,0,0,2014,Matt Berman
409696,0,0,2014,Nate Cash
250643,0,0,2014,Michael Rossato-Bennett
250551,0,0,2014,Ali Zafar
250230,16000000,0,2014,Fatih Akin
267795,0,0,2014,Agnieszka Holland
244534,0,0,2014,Joe Swanberg
249926,0,0,2014,John Alexander
251979,0,0,2014,Bruce MacDonald
298931,0,0,2014,Stephen Daldry
279828,0,0,2014,Rodrigo García
295315,0,0,2014,Isaac Feder
293572,0,0,2014,Bobby Roe
261768,0,0,2014,Andrew Levitas
295144,0,0,2014,Julian Farino
277594,0,0,2014,Nick Lyon
276137,0,0,2014,Michael Hewitt
258152,0,0,2014,Kelsey Mann
289239,0,0,2014,Peter Hewitt
242754,0,0,2014,Simon Cellan Jones
250665,0,0,2014,Jeffrey Radice
255278,3000000,0,2014,Kevin Carraway
113091,0,0,2014,Anton King
220471,7000000,0,2014,Christian E. Christiansen
285270,0,0,2014,Will Bakke
289333,0,0,2014,Shannon Hartman
308571,0,0,2014,Jay Karas
288463,0,0,2014,Gabe Turner
250114,0,0,2014,Jordan Vogt-Roberts
305276,0,0,2014,J.M.R. Luna
290802,0,0,2014,André Singer
250700,0,0,2014,Chapman Way
253046,0,0,2014,Jared Cohn
292607,0,0,2014,Nicholas Mross
284298,0,0,2014,Ning Hao
252444,0,0,2014,Marco Polo Constandse
264555,2000000,0,2014,Doug Campbell
242083,1000000,0,2014,David Cross
298935,0,0,2014,J.C. Khoury
299729,0,0,2014,Chris Moukarbel
292483,0,0,2014,Shane Dawson
288789,0,192400,2014,Robert Kenner
265964,0,0,2014,Frédéric Schoendoerffer
251227,0,0,2014,Chris Riedell
250578,750000,0,2014,Christian Larson
290336,0,0,2014,Mo Ali
284470,0,0,2014,Zak Penn
265018,0,0,2014,Alastair Orr
287767,0,0,2014,Pradeep Sarkar
277231,0,0,2014,Amelle Chahbi
306963,0,0,2014,Erik Wernquist
283330,0,65460,2014,Mia Hansen-Løve
260947,3000000,0,2014,Darin Scott
297462,0,0,2014,Rik Swartzwelder
256273,0,0,2014,Manny Rodriguez
291157,0,0,2014,Shashanka Ghosh
147778,0,0,2014,Des Doyle
294690,0,0,2014,Ryan Little
256347,0,0,2014,Joe Johnston
278878,0,0,2014,Eric Kissack
276729,0,0,2014,Nickolas Dylan Rossi
267872,0,0,2014,Sebastian Junger
276918,0,0,2014,Dinesh D'Souza
295588,0,0,2014,Dylan Baker
275657,0,0,2014,Eddie Martin
296244,200000,0,2014,Kostas Ouzas
288587,0,0,2014,Cédric Kahn
263111,0,0,2014,Jay Chapman
297098,0,0,2014,James Yukich
250777,0,0,2014,Jennifer M. Kroot
256503,0,0,2014,One9
286372,3250000,0,2014,Michael G. Bartlett
276922,0,0,2014,Paul Leyden
267463,0,0,2014,J.C. Calciano
300900,0,0,2014,Joseph J. Lawson
286256,0,0,2014,Mauro Lima
203819,0,4878242,2014,John Curran
264166,0,0,2014,Marshall Curry
169760,0,0,2014,Jillian Schlesinger
261857,0,0,2014,Jody Lee Lipes
289339,0,0,2014,Lance Bangs
347520,0,0,2014,Chris Carter
242088,0,0,2014,Michael Winterbottom
283322,0,5240,2014,Toa Fraser
284288,0,0,2014,Omung Kumar
250798,0,0,2014,Nadav Schirman
298077,0,0,2014,Tomek Baginski
298533,8500000,0,2014,David Storey
250666,0,0,2014,Jesse Moss
